Bin Id	# unique markers (of 43)	# multi-copy	Insertion branch UID	Taxonomy (contained)	Taxonomy (sister lineage)	GC	Genome size (Mbp)	Gene count	Coding density	Translation table	# descendant genomes	Lineage: GC mean	Lineage: GC std	Lineage: genome size (Mbp) mean	Lineage: genome size (Mbp) std	Lineage: gene count mean	Lineage: gene count std
maxbinned_coassembly.fa.458	39	0	UID2142	k__Bacteria	p__Deinococcus-Thermus;c__Deinococci	42.6807790196	1.173629	1083	0.900779547881	11	169	50.1629813722	12.0228236511	4.39149491716	1.99838199454	4148.5443787	1625.20651017
maxbinned_coassembly.fa.459	10	10	UID2496	k__Bacteria;p__Spirochaetes;c__Spirochaetia	p__Elusimicrobia;c__Candidatus_Endomicrobium;o__Candidatus_Endomicrobium;f__Candidatus_Endomicrobium;g__Candidatus_Endomicrobium;s__	38.6205217674	0.24647	281	0.908179494462	11	72	38.9697421605	10.3693638763	2.60865927778	1.034157916	2440.63888889	952.666641963
maxbinned_coassembly.fa.460	40	0	UID1	k__Archaea (root)	k__Archaea	31.2171601288	0.670298	846	0.90861527261	11	5656	49.2752660014	13.0081081425	3.76173456931	1.81655134913	3559.91760962	1650.82761538
maxbinned_coassembly.fa.461	30	5	UID2322	k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes	o__Dehalococcoidales;f__Dehalococcoidaceae;g__Dehalococcoides;s__Dehalococcoides_mccartyi	41.1785401213	0.508782	633	0.921249179413	11	8	51.6801742069	5.60843422503	2.56676975	1.94644166535	2389.75	1444.1793301
maxbinned_coassembly.fa.462	22	12	UID2496	k__Bacteria;p__Spirochaetes;c__Spirochaetia	p__Elusimicrobia;c__Candidatus_Endomicrobium;o__Candidatus_Endomicrobium;f__Candidatus_Endomicrobium;g__Candidatus_Endomicrobium;s__	49.7050835543	1.408365	2023	0.903825357773	11	72	38.9697421605	10.3693638763	2.60865927778	1.034157916	2440.63888889	952.666641963
maxbinned_coassembly.fa.463	22	13	UID2322	k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes	o__Dehalococcoidales;f__Dehalococcoidaceae;g__Dehalococcoides;s__Dehalococcoides_mccartyi	47.4397075012	1.130945	1550	0.921310054866	11	8	51.6801742069	5.60843422503	2.56676975	1.94644166535	2389.75	1444.1793301
maxbinned_coassembly.fa.464	29	0	UID223	k__Bacteria	p__Synergistetes;c__Synergistia;o__Synergistales;f__Synergistaceae	54.9408259452	2.396067	2011	0.902286121381	11	5429	49.3028086303	13.0497836745	3.81165364082	1.82621008675	3598.01565666	1663.23352454
maxbinned_coassembly.fa.465	17	21	UID2142	k__Bacteria	p__Cyanobacteria	49.2709687821	1.327378	1742	0.903285273675	11	169	50.1629813722	12.0228236511	4.39149491716	1.99838199454	4148.5443787	1625.20651017
maxbinned_coassembly.fa.466	42	0	UID2803	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae	o__Prolixibacter;f__Prolixibacter;g__Prolixibacter;s__Prolixibacter_bellariivorans	37.2215967298	5.894911	4770	0.884004355621	11	5	43.0463356489	1.51522193902	4.557842	0.468792831839	3826.4	372.683565508
maxbinned_coassembly.fa.467	18	4	UID3047	k__Bacteria	p__Lentisphaerae;c__Lentisphaeria;o__Victivallales;f__Victivallaceae;g__Victivallis;s__Victivallis_vadensis	51.3699826124	2.033055	2186	0.918284060195	11	13	57.5577008374	5.62263534464	4.93147930769	2.10484696641	4236.38461538	1609.1957159
maxbinned_coassembly.fa.468	15	15	UID2322	k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes	o__Dehalococcoidales;f__Dehalococcoidaceae;g__Dehalococcoides;s__Dehalococcoides_mccartyi	38.8427477626	0.853902	1204	0.918614782493	11	8	51.6801742069	5.60843422503	2.56676975	1.94644166535	2389.75	1444.1793301
maxbinned_coassembly.fa.469	40	0	UID2307	k__Bacteria	p__Armatimonadetes;c__Chthonomonadetes;o__Chthonomonadales;f__Chthonomonadaceae;g__Chthonomonas;s__Chthonomonas_calidirosea	60.1410957792	1.453906	1369	0.880960667333	11	23	55.9597818041	5.95590811758	3.90703395652	1.73333076608	3352.7826087	1254.52443636
maxbinned_coassembly.fa.470	35	0	UID2620	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales	f__Porphyromonadaceae;g__Paludibacter;s__Paludibacter_propionicigenes	39.4135121376	1.848427	1939	0.922584987127	11	2	40.8770503325	2.02038378158	2.8995215	0.7859825	2511.5	606.5
maxbinned_coassembly.fa.471	34	8	UID2571	k__Bacteria	p__Ignavibacteriae;c__Ignavibacteria;o__Ignavibacteriales	45.9794716713	3.985322	3268	0.918804302388	11	14	49.3214646142	6.40690458662	2.7543095	0.465463349511	2529.92857143	379.490723449
maxbinned_coassembly.fa.472	16	6	UID2322	k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes	o__Dehalococcoidales;f__Dehalococcoidaceae;g__Dehalococcoides;s__Dehalococcoides_mccartyi	37.7507445715	1.755372	2320	0.93139459898	11	8	51.6801742069	5.60843422503	2.56676975	1.94644166535	2389.75	1444.1793301
maxbinned_coassembly.fa.473	12	0	UID2803	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae	o__Prolixibacter;f__Prolixibacter;g__Prolixibacter;s__Prolixibacter_bellariivorans	45.815815128	0.931412	868	0.901399165997	11	5	43.0463356489	1.51522193902	4.557842	0.468792831839	3826.4	372.683565508
maxbinned_coassembly.fa.474	9	1	UID1	k__Archaea (root)	k__Archaea	44.7172876929	1.589761	2227	0.889664547061	11	5656	49.2752660014	13.0081081425	3.76173456931	1.81655134913	3559.91760962	1650.82761538
maxbinned_coassembly.fa.475	7	0	UID1	k__Archaea (root)	k__Archaea	28.2182710775	1.820232	2410	0.903982019874	11	5656	49.2752660014	13.0081081425	3.76173456931	1.81655134913	3559.91760962	1650.82761538
maxbinned_coassembly.fa.476	3	0	UID4295	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;f__Methylococcaceae	g__Methylobacter;s__Methylobacter_tundripaludum	48.7826553368	1.075743	1321	0.89076294245	11	5	53.0242395255	2.54389767284	4.7044326	0.243697363538	4303.0	236.13809519
maxbinned_coassembly.fa.477	40	0	UID2322	k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes	o__Dehalococcoidales;f__Dehalococcoidaceae;g__Dehalococcoides;s__Dehalococcoides_mccartyi	44.184551156	1.07309	1065	0.880143324418	11	8	51.6801742069	5.60843422503	2.56676975	1.94644166535	2389.75	1444.1793301
maxbinned_coassembly.fa.478	26	0	UID3047	k__Bacteria	p__Lentisphaerae;c__Lentisphaeria;o__Victivallales;f__Victivallaceae;g__Victivallis;s__Victivallis_vadensis	47.7204797002	2.01209	1643	0.889024347817	11	13	57.5577008374	5.62263534464	4.93147930769	2.10484696641	4236.38461538	1609.1957159
maxbinned_coassembly.fa.479	3	1	UID2496	k__Bacteria;p__Spirochaetes;c__Spirochaetia	p__Elusimicrobia;c__Candidatus_Endomicrobium;o__Candidatus_Endomicrobium;f__Candidatus_Endomicrobium;g__Candidatus_Endomicrobium;s__	53.0979715171	0.798232	1244	0.878403772337	11	72	38.9697421605	10.3693638763	2.60865927778	1.034157916	2440.63888889	952.666641963
maxbinned_coassembly.fa.480	5	2	UID1	k__Archaea (root)	k__Archaea	45.0617028684	0.749641	956	0.865838448004	11	5656	49.2752660014	13.0081081425	3.76173456931	1.81655134913	3559.91760962	1650.82761538
maxbinned_coassembly.fa.481	40	0	UID2309	k__Bacteria;p__Chloroflexi	unresolved	43.7333595698	1.494102	1423	0.887287481042	11	14	58.5159979235	4.80948739763	4.70641157143	1.0439035214	3933.14285714	717.183464986
maxbinned_coassembly.fa.482	12	4	UID2496	k__Bacteria;p__Spirochaetes;c__Spirochaetia	p__Elusimicrobia;c__Candidatus_Endomicrobium;o__Candidatus_Endomicrobium;f__Candidatus_Endomicrobium;g__Candidatus_Endomicrobium;s__	35.9347401716	1.926637	2460	0.892164429521	11	72	38.9697421605	10.3693638763	2.60865927778	1.034157916	2440.63888889	952.666641963
maxbinned_coassembly.fa.483	31	0	UID2571	k__Bacteria	p__Ignavibacteriae;c__Ignavibacteria;o__Ignavibacteriales	45.4562103888	1.135726	1246	0.915077228134	11	14	49.3214646142	6.40690458662	2.7543095	0.465463349511	2529.92857143	379.490723449
maxbinned_coassembly.fa.484	37	0	UID2496	k__Bacteria;p__Spirochaetes;c__Spirochaetia	p__Elusimicrobia;c__Candidatus_Endomicrobium;o__Candidatus_Endomicrobium;f__Candidatus_Endomicrobium;g__Candidatus_Endomicrobium;s__	49.9805725469	0.630551	679	0.904286885597	11	72	38.9697421605	10.3693638763	2.60865927778	1.034157916	2440.63888889	952.666641963
maxbinned_coassembly.fa.485	14	0	UID2567	k__Bacteria	p__Gemmatimonadetes;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae;g__Gemmatimonas;s__Gemmatimonas_aurantiaca	45.6643624598	1.163958	1229	0.861905670136	11	437	42.2586454603	6.79030286123	4.14570185126	1.51362052744	3610.01372998	1216.80246458
maxbinned_coassembly.fa.486	10	0	UID4295	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;f__Methylococcaceae	g__Methylobacter;s__Methylobacter_tundripaludum	50.0830366916	2.610894	2926	0.911114736945	11	5	53.0242395255	2.54389767284	4.7044326	0.243697363538	4303.0	236.13809519
maxbinned_coassembly.fa.487	10	5	UID4295	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;f__Methylococcaceae	g__Methylobacter;s__Methylobacter_tundripaludum	46.2615067086	1.906062	2458	0.86101448956	11	5	53.0242395255	2.54389767284	4.7044326	0.243697363538	4303.0	236.13809519
maxbinned_coassembly.fa.488	20	8	UID2496	k__Bacteria;p__Spirochaetes;c__Spirochaetia	p__Elusimicrobia;c__Candidatus_Endomicrobium;o__Candidatus_Endomicrobium;f__Candidatus_Endomicrobium;g__Candidatus_Endomicrobium;s__	45.1339655929	1.315599	1689	0.89888788301	11	72	38.9697421605	10.3693638763	2.60865927778	1.034157916	2440.63888889	952.666641963
maxbinned_coassembly.fa.489	38	0	UID2307	k__Bacteria	p__Armatimonadetes;c__Chthonomonadetes;o__Chthonomonadales;f__Chthonomonadaceae;g__Chthonomonas;s__Chthonomonas_calidirosea	46.7951945051	1.181897	1184	0.858309141998	11	23	55.9597818041	5.95590811758	3.90703395652	1.73333076608	3352.7826087	1254.52443636
maxbinned_coassembly.fa.490	0	0	NA	NA	unresolved	50.0171264481	1.164865	859	0.964642254682	11	NA	NA	NA	NA	NA	NA	NA
maxbinned_coassembly.fa.491	19	3	UID223	k__Bacteria	p__Synergistetes;c__Synergistia;o__Synergistales;f__Synergistaceae	37.9566971944	1.487063	1957	0.896158400821	11	5429	49.3028086303	13.0497836745	3.81165364082	1.82621008675	3598.01565666	1663.23352454
maxbinned_coassembly.fa.492	8	4	UID2502	k__Bacteria;p__Spirochaetes;c__Spirochaetia;o__Spirochaetales	f__Spirochaetaceae	33.6794841384	1.964558	2708	0.902494606929	11	66	38.831279651	10.6533604201	2.51039843939	0.965063485649	2344.34848485	864.558172192
maxbinned_coassembly.fa.493	35	0	UID2571	k__Bacteria	p__Ignavibacteriae;c__Ignavibacteria;o__Ignavibacteriales	48.4420873278	3.183362	2850	0.916247036938	11	14	49.3214646142	6.40690458662	2.7543095	0.465463349511	2529.92857143	379.490723449
maxbinned_coassembly.fa.494	21	6	UID2307	k__Bacteria	p__Armatimonadetes;c__Chthonomonadetes;o__Chthonomonadales;f__Chthonomonadaceae;g__Chthonomonas;s__Chthonomonas_calidirosea	41.2246828666	1.564405	2278	0.878216318664	11	23	55.9597818041	5.95590811758	3.90703395652	1.73333076608	3352.7826087	1254.52443636
maxbinned_coassembly.fa.495	30	8	UID1	k__Bacteria (root)	k__Bacteria	46.3479606277	0.696734	756	0.924351330637	11	5656	49.2752660014	13.0081081425	3.76173456931	1.81655134913	3559.91760962	1650.82761538
maxbinned_coassembly.fa.496	20	8	UID2307	k__Bacteria	p__Armatimonadetes;c__Chthonomonadetes;o__Chthonomonadales;f__Chthonomonadaceae;g__Chthonomonas;s__Chthonomonas_calidirosea	43.1537066119	1.214964	1541	0.875432523104	11	23	55.9597818041	5.95590811758	3.90703395652	1.73333076608	3352.7826087	1254.52443636
maxbinned_coassembly.fa.497	30	5	UID2496	k__Bacteria;p__Spirochaetes;c__Spirochaetia	p__Elusimicrobia;c__Candidatus_Endomicrobium;o__Candidatus_Endomicrobium;f__Candidatus_Endomicrobium;g__Candidatus_Endomicrobium;s__	50.828322031	1.432595	1866	0.878729159323	11	72	38.9697421605	10.3693638763	2.60865927778	1.034157916	2440.63888889	952.666641963
maxbinned_coassembly.fa.498	38	1	UID2322	k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes	o__Dehalococcoidales;f__Dehalococcoidaceae;g__Dehalococcoides;s__Dehalococcoides_mccartyi	45.087249228	1.096514	1105	0.89266803707	11	8	51.6801742069	5.60843422503	2.56676975	1.94644166535	2389.75	1444.1793301
maxbinned_coassembly.fa.499	19	0	UID2329	k__Bacteria	p__Tenericutes;c__Mollicutes	40.9429918464	0.894451	825	0.890939805534	11	174	29.3511519692	4.74536573391	1.46226449425	0.950537413827	1377.33908046	1002.10203496
maxbinned_coassembly.fa.500	27	10	UID2307	k__Bacteria	p__Chloroflexi	36.2006721368	1.378886	1496	0.926265115463	11	23	55.9597818041	5.95590811758	3.90703395652	1.73333076608	3352.7826087	1254.52443636
maxbinned_coassembly.fa.501	39	0	UID2322	k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes	o__Dehalococcoidales;f__Dehalococcoidaceae;g__Dehalococcoides;s__Dehalococcoides_mccartyi	45.5133145911	1.082046	1019	0.904908848607	11	8	51.6801742069	5.60843422503	2.56676975	1.94644166535	2389.75	1444.1793301
maxbinned_coassembly.fa.502	3	1	UID4295	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;f__Methylococcaceae	g__Methylobacter;s__Methylobacter_tundripaludum	50.7325049595	1.686678	2010	0.894909994676	11	5	53.0242395255	2.54389767284	4.7044326	0.243697363538	4303.0	236.13809519
maxbinned_coassembly.fa.503	9	2	UID2502	k__Bacteria;p__Spirochaetes;c__Spirochaetia;o__Spirochaetales	f__Spirochaetaceae	36.8623554395	1.39388	1760	0.895697621029	11	66	38.831279651	10.6533604201	2.51039843939	0.965063485649	2344.34848485	864.558172192
maxbinned_coassembly.fa.504	39	0	UID1	k__Bacteria (root)	k__Bacteria	43.3369890209	0.912733	935	0.897733510238	11	5656	49.2752660014	13.0081081425	3.76173456931	1.81655134913	3559.91760962	1650.82761538
maxbinned_coassembly.fa.505	3	1	UID3298	k__Bacteria;p__Proteobacteria	g__Bdellovibrio;s__Bdellovibrio_bacteriovorus	45.410711382	0.301343	418	0.851292381107	11	2147	53.9210681828	11.0801468456	4.28618693153	1.74602450237	4062.86120168	1633.92148753
maxbinned_coassembly.fa.506	0	0	NA	NA	unresolved	34.30603485	0.375552	591	0.933684283401	11	NA	NA	NA	NA	NA	NA	NA
maxbinned_coassembly.fa.507	12	0	UID1	k__Bacteria (root)	k__Bacteria	44.9511275203	0.778966	896	0.866664270328	11	5656	49.2752660014	13.0081081425	3.76173456931	1.81655134913	3559.91760962	1650.82761538
maxbinned_coassembly.fa.508	29	1	UID2142	k__Bacteria	p__Deinococcus-Thermus;c__Deinococci	40.4974271815	1.067895	1380	0.841951690007	11	169	50.1629813722	12.0228236511	4.39149491716	1.99838199454	4148.5443787	1625.20651017
maxbinned_coassembly.fa.509	39	0	UID2322	k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes	o__Dehalococcoidales;f__Dehalococcoidaceae;g__Dehalococcoides;s__Dehalococcoides_mccartyi	47.75998048	1.307377	1359	0.902120046475	11	8	51.6801742069	5.60843422503	2.56676975	1.94644166535	2389.75	1444.1793301
maxbinned_coassembly.fa.510	3	0	UID3047	k__Bacteria	p__Lentisphaerae;c__Lentisphaeria;o__Victivallales;f__Victivallaceae;g__Victivallis;s__Victivallis_vadensis	50.8407027718	2.309199	1869	0.899309674047	11	13	57.5577008374	5.62263534464	4.93147930769	2.10484696641	4236.38461538	1609.1957159
maxbinned_coassembly.fa.511	26	12	UID2496	k__Bacteria;p__Spirochaetes;c__Spirochaetia	p__Elusimicrobia;c__Candidatus_Endomicrobium;o__Candidatus_Endomicrobium;f__Candidatus_Endomicrobium;g__Candidatus_Endomicrobium;s__	43.5113773921	1.045846	1209	0.869958865837	11	72	38.9697421605	10.3693638763	2.60865927778	1.034157916	2440.63888889	952.666641963
maxbinned_coassembly.fa.512	39	1	UID2496	k__Bacteria;p__Spirochaetes;c__Spirochaetia	p__Elusimicrobia;c__Candidatus_Endomicrobium;o__Candidatus_Endomicrobium;f__Candidatus_Endomicrobium;g__Candidatus_Endomicrobium;s__	44.2811657561	0.917722	895	0.921195089581	11	72	38.9697421605	10.3693638763	2.60865927778	1.034157916	2440.63888889	952.666641963
maxbinned_coassembly.fa.513	15	4	UID2496	k__Bacteria;p__Spirochaetes;c__Spirochaetia	p__Elusimicrobia;c__Candidatus_Endomicrobium;o__Candidatus_Endomicrobium;f__Candidatus_Endomicrobium;g__Candidatus_Endomicrobium;s__	52.6975649395	0.881128	1236	0.899549214189	11	72	38.9697421605	10.3693638763	2.60865927778	1.034157916	2440.63888889	952.666641963
maxbinned_coassembly.fa.514	19	0	UID2496	k__Bacteria;p__Spirochaetes;c__Spirochaetia	p__Elusimicrobia;c__Candidatus_Endomicrobium;o__Candidatus_Endomicrobium;f__Candidatus_Endomicrobium;g__Candidatus_Endomicrobium;s__	58.0914400852	1.216928	966	0.911919193247	11	72	38.9697421605	10.3693638763	2.60865927778	1.034157916	2440.63888889	952.666641963
maxbinned_coassembly.fa.515	0	0	NA	NA	unresolved	41.1027943133	1.172059	842	0.961013908003	11	NA	NA	NA	NA	NA	NA	NA
maxbinned_coassembly.fa.516	20	19	UID2322	k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes	o__Dehalococcoidales;f__Dehalococcoidaceae;g__Dehalococcoides;s__Dehalococcoides_mccartyi	43.3568704392	0.880737	1050	0.897256502225	11	8	51.6801742069	5.60843422503	2.56676975	1.94644166535	2389.75	1444.1793301
maxbinned_coassembly.fa.517	31	9	UID2322	k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes	o__Dehalococcoidales;f__Dehalococcoidaceae;g__Dehalococcoides;s__Dehalococcoides_mccartyi	48.4113312042	1.823319	1813	0.883395609874	11	8	51.6801742069	5.60843422503	2.56676975	1.94644166535	2389.75	1444.1793301
maxbinned_coassembly.fa.518	16	5	UID2047	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales	f__Streptomycetaceae;g__Streptomyces;s__Streptomyces_cattleya	50.8144060217	2.432816	3249	0.944972410573	11	68	71.7034133647	1.37715505039	7.86688657353	1.50365638874	7016.85294118	1342.44687993
maxbinned_coassembly.fa.519	14	5	UID1	k__Bacteria (root)	k__Bacteria	40.1962107119	1.637933	2199	0.840688843805	11	5656	49.2752660014	13.0081081425	3.76173456931	1.81655134913	3559.91760962	1650.82761538
maxbinned_coassembly.fa.520	30	7	UID2322	k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes	o__Dehalococcoidales;f__Dehalococcoidaceae;g__Dehalococcoides;s__Dehalococcoides_mccartyi	50.7020474106	1.025002	1209	0.901409948468	11	8	51.6801742069	5.60843422503	2.56676975	1.94644166535	2389.75	1444.1793301
maxbinned_coassembly.fa.521	24	2	UID2496	k__Bacteria;p__Spirochaetes;c__Spirochaetia	p__Elusimicrobia;c__Candidatus_Endomicrobium;o__Candidatus_Endomicrobium;f__Candidatus_Endomicrobium;g__Candidatus_Endomicrobium;s__	53.0332907145	0.666372	914	0.914295618663	11	72	38.9697421605	10.3693638763	2.60865927778	1.034157916	2440.63888889	952.666641963
maxbinned_coassembly.fa.522	8	4	UID2496	k__Bacteria;p__Spirochaetes;c__Spirochaetia	p__Elusimicrobia;c__Candidatus_Endomicrobium;o__Candidatus_Endomicrobium;f__Candidatus_Endomicrobium;g__Candidatus_Endomicrobium;s__	53.8905933759	0.668497	898	0.910654797254	11	72	38.9697421605	10.3693638763	2.60865927778	1.034157916	2440.63888889	952.666641963
maxbinned_coassembly.fa.523	21	1	UID2329	k__Bacteria	p__Tenericutes;c__Mollicutes	37.5875881531	1.504627	1530	0.920264623724	11	174	29.3511519692	4.74536573391	1.46226449425	0.950537413827	1377.33908046	1002.10203496
maxbinned_coassembly.fa.524	37	2	UID2496	k__Bacteria;p__Spirochaetes;c__Spirochaetia	p__Elusimicrobia;c__Candidatus_Endomicrobium;o__Candidatus_Endomicrobium;f__Candidatus_Endomicrobium;g__Candidatus_Endomicrobium;s__	39.7311144625	0.784423	884	0.929734339763	11	72	38.9697421605	10.3693638763	2.60865927778	1.034157916	2440.63888889	952.666641963
maxbinned_coassembly.fa.525	40	1	UID2322	k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes	o__Dehalococcoidales;f__Dehalococcoidaceae;g__Dehalococcoides;s__Dehalococcoides_mccartyi	40.881804088	1.190718	1128	0.850028302251	11	8	51.6801742069	5.60843422503	2.56676975	1.94644166535	2389.75	1444.1793301
maxbinned_coassembly.fa.526	40	0	UID2496	k__Bacteria;p__Spirochaetes;c__Spirochaetia	p__Elusimicrobia;c__Candidatus_Endomicrobium;o__Candidatus_Endomicrobium;f__Candidatus_Endomicrobium;g__Candidatus_Endomicrobium;s__	39.9861647049	1.110204	1110	0.885756131306	11	72	38.9697421605	10.3693638763	2.60865927778	1.034157916	2440.63888889	952.666641963
maxbinned_coassembly.fa.527	41	0	UID2307	k__Bacteria	p__Armatimonadetes;c__Chthonomonadetes;o__Chthonomonadales;f__Chthonomonadaceae;g__Chthonomonas;s__Chthonomonas_calidirosea	48.8184410857	1.081368	1043	0.900569463864	11	23	55.9597818041	5.95590811758	3.90703395652	1.73333076608	3352.7826087	1254.52443636
maxbinned_coassembly.fa.528	0	0	NA	NA	unresolved	51.6521248193	1.431157	991	0.971235161481	11	NA	NA	NA	NA	NA	NA	NA
maxbinned_coassembly.fa.529	37	2	UID2322	k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes	o__Dehalococcoidales;f__Dehalococcoidaceae;g__Dehalococcoides;s__Dehalococcoides_mccartyi	45.0450658261	0.997097	998	0.89051115388	11	8	51.6801742069	5.60843422503	2.56676975	1.94644166535	2389.75	1444.1793301
maxbinned_coassembly.fa.530	33	6	UID1	k__Bacteria (root)	k__Bacteria	38.456745013	1.542169	1861	0.943296097898	11	5656	49.2752660014	13.0081081425	3.76173456931	1.81655134913	3559.91760962	1650.82761538
maxbinned_coassembly.fa.531	39	0	UID2142	k__Bacteria	p__Deinococcus-Thermus;c__Deinococci	54.5875167594	0.714526	809	0.913135421244	11	169	50.1629813722	12.0228236511	4.39149491716	1.99838199454	4148.5443787	1625.20651017
maxbinned_coassembly.fa.532	43	0	UID1023	k__Bacteria;p__Firmicutes;c__Negativicutes	o__Selenomonadales	44.3670575853	2.493102	2278	0.925858228023	11	65	47.2553110318	7.98326575855	2.54663183077	0.808360712885	2465.2	791.695982831
maxbinned_coassembly.fa.533	14	26	UID2329	k__Bacteria	p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales	30.4640606612	1.72499	2058	0.931462211375	11	174	29.3511519692	4.74536573391	1.46226449425	0.950537413827	1377.33908046	1002.10203496
